Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	AHR	Exception
2024	Spectrogram 1	2	3544.568000	3544.630000	4000.000000	18000.000000	8000.000000	Trill	11.582176	-37.948900	42.559503	0
2025	Spectrogram 1	2	3544.706000	3544.780000	4000.000000	18000.000000	8000.000000	Trill	11.306368	-37.878656	43.460803	0
2026	Spectrogram 1	2	3544.874000	3544.942000	4000.000000	18000.000000	8000.000000	Trill	12.260784	-38.053038	45.456164	0
2027	Spectrogram 1	2	3545.174000	3545.248000	4000.000000	18000.000000	8000.000000	Trill	12.075850	-38.198998	36.005005	0
2028	Spectrogram 1	2	3545.336000	3545.404000	4000.000000	18000.000000	8000.000000	Trill	12.075719	-38.161685	43.027439	0
2029	Spectrogram 1	2	3545.504000	3545.572000	4000.000000	18000.000000	8000.000000	Trill	13.149767	-38.315630	41.025496	0
2030	Spectrogram 1	2	3546.176000	3546.238000	4000.000000	18000.000000	8000.000000	Trill	13.296102	-38.662046	30.740331	3
2031	Spectrogram 1	2	3581.756000	3581.806000	4000.000000	18000.000000	8000.000000	Trill	10.381454	-36.934185	41.107908	0
2032	Spectrogram 1	2	3582.374000	3582.514000	4000.000000	18000.000000	8000.000000	Trill	10.956342	-39.796900	37.336091	0
2033	Spectrogram 1	2	3589.562000	3589.882000	4000.000000	18000.000000	8000.000000	Trill	9.181160	-38.841380	35.664016	0
2034	Spectrogram 1	2	3592.652000	3592.732000	4000.000000	18000.000000	8000.000000	Trill	13.577920	-39.625938	35.552713	0
2035	Spectrogram 1	2	3592.856000	3592.924000	4000.000000	18000.000000	8000.000000	Trill	12.705061	-38.646562	36.474737	0
2036	Spectrogram 1	2	3593.258000	3593.338000	4000.000000	18000.000000	8000.000000	Trill	12.206936	-39.114007	31.846830	3
2037	Spectrogram 1	2	3593.624000	3593.686000	4000.000000	18000.000000	8000.000000	Trill	12.059219	-37.940340	40.214522	0
2038	Spectrogram 1	2	3593.756000	3593.824000	4000.000000	18000.000000	8000.000000	Trill	12.274556	-37.946282	43.031314	0
2039	Spectrogram 1	2	3593.918000	3593.992000	4000.000000	18000.000000	8000.000000	Trill	11.966664	-38.617159	35.689649	0
2040	Spectrogram 1	2	3594.110000	3594.178000	4000.000000	18000.000000	8000.000000	Trill	11.681387	-38.640657	36.038054	0
2041	Spectrogram 1	2	3594.404000	3594.466000	4000.000000	18000.000000	8000.000000	Trill	12.257189	-38.908288	38.177346	0
2042	Spectrogram 1	2	3640.776000	3641.060000	4000.000000	18000.000000	8000.000000	Trillphee	7.175285	-37.588470	38.552092	0
2043	Spectrogram 1	2	3645.768000	3645.842000	4000.000000	18000.000000	8000.000000	Trill	11.830266	-39.388952	33.514834	0
2044	Spectrogram 1	2	3645.912000	3645.980000	4000.000000	18000.000000	8000.000000	Trill	11.997354	-39.157583	34.395661	0
2045	Spectrogram 1	2	3646.032000	3646.106000	4000.000000	18000.000000	8000.000000	Trill	12.203128	-38.493660	35.457187	0
2046	Spectrogram 1	2	3648.102000	3648.206000	4000.000000	18000.000000	8000.000000	Trill	12.041142	-39.935909	32.617044	0
2047	Spectrogram 1	2	3648.702000	3648.776000	4000.000000	18000.000000	8000.000000	Trill	11.873415	-38.378864	36.403056	0
2048	Spectrogram 1	2	3651.696000	3651.860000	4000.000000	18000.000000	8000.000000	Trillphee	10.902482	-38.455725	35.679011	0
2049	Spectrogram 1	2	3651.948000	3652.040000	4000.000000	18000.000000	8000.000000	Trill	10.821929	-37.599793	38.885501	0
2050	Spectrogram 1	2	3652.098000	3652.184000	4000.000000	18000.000000	8000.000000	Trill	10.546077	-38.058602	30.669562	3
2051	Spectrogram 1	2	3654.804000	3654.920000	4000.000000	18000.000000	8000.000000	Trillphee	10.525261	-40.067200	30.389893	3
2052	Spectrogram 1	2	3657.204000	3657.284000	4000.000000	18000.000000	8000.000000	Trill	13.258653	-37.444103	46.411255	0
2053	Spectrogram 1	2	3657.378000	3657.470000	4000.000000	18000.000000	8000.000000	Trill	13.890830	-37.301179	44.811925	0
2054	Spectrogram 1	2	3657.942000	3658.022000	4000.000000	18000.000000	8000.000000	Trill	12.675104	-37.756585	37.561771	0
2055	Spectrogram 1	2	3660.462000	3660.536000	4000.000000	18000.000000	8000.000000	Trill	13.107415	-38.400997	39.089079	0
2056	Spectrogram 1	2	3660.834000	3660.914000	4000.000000	18000.000000	8000.000000	Trill	13.615013	-36.942269	47.321408	0
2057	Spectrogram 1	2	3661.500000	3661.580000	4000.000000	18000.000000	8000.000000	Trill	9.275713	-38.149505	30.943653	3
2058	Spectrogram 1	2	3666.018000	3666.092000	4000.000000	18000.000000	8000.000000	Trill	14.764530	-38.564863	39.476947	0
2059	Spectrogram 1	2	3666.912000	3666.992000	4000.000000	18000.000000	8000.000000	Trill	12.443991	-38.617683	37.030111	0
2060	Spectrogram 1	2	3667.404000	3667.478000	4000.000000	18000.000000	8000.000000	Trill	13.029496	-38.583335	40.739492	0
2061	Spectrogram 1	2	3667.584000	3667.640000	4000.000000	18000.000000	8000.000000	Trill	12.658494	-38.253647	37.711283	0
2062	Spectrogram 1	2	3667.764000	3667.838000	4000.000000	18000.000000	8000.000000	Trill	11.675066	-38.117628	34.021845	0
2063	Spectrogram 1	2	3684.906000	3685.088000	4000.000000	18000.000000	8000.000000	Trillphee	8.060497	-37.872972	33.712634	0
2064	Spectrogram 1	2	3685.122000	3685.184000	4000.000000	18000.000000	8000.000000	Trill	8.410840	-34.282468	38.113300	0
2065	Spectrogram 1	2	3730.264000	3730.362000	4000.000000	18000.000000	8000.000000	Trill	10.851332	-37.015593	35.895182	0
2066	Spectrogram 1	2	3759.286000	3759.360000	4000.000000	18000.000000	8000.000000	Trill	11.287766	-35.353274	42.404340	0
2067	Spectrogram 1	2	3759.436000	3759.516000	4000.000000	18000.000000	8000.000000	Trill	12.791519	-35.614760	52.163649	0
2068	Spectrogram 1	2	3762.814000	3762.912000	4000.000000	18000.000000	8000.000000	Trill	5.750542	-33.636256	38.992854	1
2069	Spectrogram 1	2	3769.108000	3769.344000	4000.000000	18000.000000	8000.000000	Trill	6.381384	-35.428825	34.660935	0
2070	Spectrogram 1	2	3800.540000	3800.632000	4000.000000	18000.000000	8000.000000	Trill	11.631019	-39.942127	36.229400	0
2071	Spectrogram 1	2	3809.918000	3810.028000	4000.000000	18000.000000	8000.000000	Trill	9.041198	-39.789574	31.720271	3
2072	Spectrogram 1	2	3822.704000	3822.958000	4000.000000	18000.000000	8000.000000	Trill	10.765099	-39.163548	42.582822	0
2073	Spectrogram 1	2	3836.774000	3836.824000	4000.000000	18000.000000	8000.000000	Trill	7.994068	-37.947057	38.279117	0
2074	Spectrogram 1	2	3838.586000	3838.702000	4000.000000	18000.000000	8000.000000	Trill	13.304416	-39.810241	39.473343	0
2075	Spectrogram 1	2	3840.008000	3840.082000	4000.000000	18000.000000	8000.000000	Trill	10.408924	-39.688871	34.262795	0
2076	Spectrogram 1	2	3840.152000	3840.208000	4000.000000	18000.000000	8000.000000	Trill	9.102180	-39.780420	37.448695	0
2077	Spectrogram 1	2	3860.798000	3860.920000	4000.000000	18000.000000	8000.000000	Trill	9.273018	-36.886415	48.746091	0
2078	Spectrogram 1	2	3860.948000	3861.004000	4000.000000	18000.000000	8000.000000	Trill	7.835257	-39.131477	33.428303	0
2079	Spectrogram 1	2	3865.112000	3865.420000	4000.000000	18000.000000	8000.000000	Trill	9.429530	-39.490364	35.488448	0
2080	Spectrogram 1	2	3866.594000	3866.674000	4000.000000	18000.000000	8000.000000	Trill	11.214815	-39.644495	45.822781	0
2081	Spectrogram 1	2	3871.544000	3871.648000	4000.000000	18000.000000	8000.000000	Trill	7.909132	-39.509170	33.427694	0
2082	Spectrogram 1	2	3871.694000	3871.960000	4000.000000	18000.000000	8000.000000	Trill	7.128766	-38.367217	33.717472	0
2083	Spectrogram 1	2	3871.994000	3872.110000	4000.000000	18000.000000	8000.000000	Trill	6.692234	-38.799323	36.589844	0
2084	Spectrogram 1	2	3872.132000	3872.254000	4000.000000	18000.000000	8000.000000	Phee	6.990104	-38.421243	36.850288	0
2085	Spectrogram 1	2	3872.276000	3872.380000	4000.000000	18000.000000	8000.000000	Phee	7.076708	-37.972408	41.643452	0
2086	Spectrogram 1	2	3877.706000	3877.786000	4000.000000	18000.000000	8000.000000	Trill	13.753991	-38.727117	51.080653	0
2087	Spectrogram 1	2	3877.862000	3877.936000	4000.000000	18000.000000	8000.000000	Trill	11.234994	-38.862634	32.702000	0
2088	Spectrogram 1	2	3878.000000	3878.086000	4000.000000	18000.000000	8000.000000	Trill	11.012564	-38.628257	40.825135	0
2089	Spectrogram 1	2	3878.144000	3878.230000	4000.000000	18000.000000	8000.000000	Trill	11.304422	-37.699326	49.703896	0
2090	Spectrogram 1	2	3878.288000	3878.368000	4000.000000	18000.000000	8000.000000	Trill	11.117700	-38.627451	49.273621	0
2091	Spectrogram 1	2	3878.444000	3878.506000	4000.000000	18000.000000	8000.000000	Trill	10.563624	-38.284317	43.067970	0
2092	Spectrogram 1	2	3878.630000	3878.704000	4000.000000	18000.000000	8000.000000	Trill	10.647265	-39.227088	33.003530	0
2093	Spectrogram 1	2	3878.804000	3878.878000	4000.000000	18000.000000	8000.000000	Trill	11.440456	-39.195083	34.679553	0
2094	Spectrogram 1	2	3880.772000	3880.852000	4000.000000	18000.000000	8000.000000	Trill	12.870819	-38.527149	49.167293	0
2095	Spectrogram 1	2	3881.840000	3881.908000	4000.000000	18000.000000	8000.000000	Trill	10.732429	-37.852337	42.161221	0
2096	Spectrogram 1	2	3883.190000	3883.246000	4000.000000	18000.000000	8000.000000	Trill	6.819904	-36.561611	48.486938	0
2097	Spectrogram 1	2	3883.460000	3883.540000	4000.000000	18000.000000	8000.000000	Trill	6.375782	-34.729487	53.655395	0
2098	Spectrogram 1	2	3883.616000	3883.738000	4000.000000	18000.000000	8000.000000	Trill	9.436718	-35.812104	63.745085	0
2099	Spectrogram 1	2	3914.892000	3915.290000	4000.000000	18000.000000	8000.000000	Trill	13.271980	-36.223679	76.673553	0
2100	Spectrogram 1	2	3915.480000	3915.572000	4000.000000	18000.000000	8000.000000	Trill	16.751074	-33.545443	127.901556	0
2101	Spectrogram 1	2	3916.392000	3916.478000	4000.000000	18000.000000	8000.000000	Trill	17.193272	-32.483083	88.708386	0
2102	Spectrogram 1	2	3939.252000	3939.326000	4000.000000	18000.000000	8000.000000	Trill	12.985996	-39.979734	39.849245	0
2103	Spectrogram 1	2	3941.286000	3941.348000	4000.000000	18000.000000	8000.000000	Trill	12.444462	-38.765895	55.026978	0
2104	Spectrogram 1	2	3941.472000	3941.546000	4000.000000	18000.000000	8000.000000	Trill	12.060549	-38.786976	44.115514	0
2105	Spectrogram 1	2	3943.212000	3943.286000	4000.000000	18000.000000	8000.000000	Trill	11.398052	-38.935499	41.607587	0
2106	Spectrogram 1	2	3943.362000	3943.412000	4000.000000	18000.000000	8000.000000	Trill	10.465657	-38.459524	46.540741	0
2107	Spectrogram 1	2	3943.656000	3943.718000	4000.000000	18000.000000	8000.000000	Trill	11.704384	-38.908562	34.435774	0
2108	Spectrogram 1	2	3963.396000	3963.470000	4000.000000	18000.000000	8000.000000	Trill	7.705226	-38.377665	34.785764	0
2109	Spectrogram 1	2	3965.460000	3965.528000	4000.000000	18000.000000	8000.000000	Trill	10.615934	-39.387846	37.802631	0
2110	Spectrogram 1	2	3965.718000	3965.792000	4000.000000	18000.000000	8000.000000	Trill	12.179293	-38.493317	30.963061	3
2111	Spectrogram 1	2	3966.384000	3966.446000	4000.000000	18000.000000	8000.000000	Trill	9.674142	-39.354562	32.343260	0
2112	Spectrogram 1	2	3967.038000	3967.100000	4000.000000	18000.000000	8000.000000	Trill	11.138091	-38.885160	37.730307	0
2113	Spectrogram 1	2	3967.182000	3967.256000	4000.000000	18000.000000	8000.000000	Trill	10.343923	-39.376022	31.522498	3
2114	Spectrogram 1	2	3967.632000	3967.712000	4000.000000	18000.000000	8000.000000	Trill	11.119045	-38.833363	36.203132	0
2115	Spectrogram 1	2	3967.800000	3967.880000	4000.000000	18000.000000	8000.000000	Trill	10.113256	-39.521696	33.110010	0
2116	Spectrogram 1	2	3984.966000	3985.052000	4000.000000	18000.000000	8000.000000	Trill	11.392488	-39.124226	32.733857	0
2117	Spectrogram 1	2	3986.976000	3987.038000	4000.000000	18000.000000	8000.000000	Trill	11.464192	-39.002963	37.530035	0
2118	Spectrogram 1	2	3993.378000	3993.452000	4000.000000	18000.000000	8000.000000	Trill	13.714933	-38.084386	38.754362	0
2119	Spectrogram 1	2	4016.062000	4016.130000	4000.000000	18000.000000	8000.000000	Trill	10.817985	-39.229704	41.404100	0
2120	Spectrogram 1	2	4017.082000	4017.162000	4000.000000	18000.000000	8000.000000	Trill	13.289094	-37.926132	46.687453	0
2121	Spectrogram 1	2	4017.322000	4017.396000	4000.000000	18000.000000	8000.000000	Trill	12.691040	-38.507108	33.398846	0
2122	Spectrogram 1	2	4017.508000	4017.582000	4000.000000	18000.000000	8000.000000	Trill	12.556273	-38.351963	37.042036	0
2123	Spectrogram 1	2	4033.390000	4033.872000	4000.000000	18000.000000	8000.000000	Trill	7.318063	-36.407190	34.298061	0
2124	Spectrogram 1	2	4064.278000	4064.340000	4000.000000	18000.000000	8000.000000	Trill	11.106267	-38.908633	36.762014	0
2125	Spectrogram 1	2	4065.994000	4066.074000	4000.000000	18000.000000	8000.000000	Trill	11.763856	-38.634092	43.240871	0
2126	Spectrogram 1	2	4076.050000	4076.124000	4000.000000	18000.000000	8000.000000	Trill	11.939401	-39.050692	36.445712	0
2127	Spectrogram 1	2	4077.934000	4078.014000	4000.000000	18000.000000	8000.000000	Trill	13.877404	-39.470001	36.372923	0
2128	Spectrogram 1	2	4078.102000	4078.176000	4000.000000	18000.000000	8000.000000	Trill	12.603522	-38.987131	40.233594	0
2129	Spectrogram 1	2	4078.252000	4078.314000	4000.000000	18000.000000	8000.000000	Trill	11.817189	-38.911091	41.341285	0
2130	Spectrogram 1	2	4080.100000	4080.348000	4000.000000	18000.000000	8000.000000	Trill	11.777970	-38.876732	32.486953	0
2131	Spectrogram 1	2	4080.460000	4080.522000	4000.000000	18000.000000	8000.000000	Trill	12.333446	-39.142575	35.180316	0
2132	Spectrogram 1	2	4080.640000	4080.702000	4000.000000	18000.000000	8000.000000	Trill	11.147653	-39.289483	31.322489	3
2133	Spectrogram 1	2	4083.550000	4083.606000	4000.000000	18000.000000	8000.000000	Trill	15.197643	-39.597983	30.690328	3
2134	Spectrogram 1	2	4083.682000	4083.756000	4000.000000	18000.000000	8000.000000	Trill	11.975486	-38.845509	34.050476	0
2135	Spectrogram 1	2	4083.838000	4083.894000	4000.000000	18000.000000	8000.000000	Trill	12.670165	-39.657330	35.153282	0
2136	Spectrogram 1	2	4083.976000	4084.044000	4000.000000	18000.000000	8000.000000	Trill	12.715924	-39.498197	35.833187	0
2137	Spectrogram 1	2	4084.144000	4084.218000	4000.000000	18000.000000	8000.000000	Trill	13.002059	-39.675797	34.995504	0
2138	Spectrogram 1	2	4084.306000	4084.368000	4000.000000	18000.000000	8000.000000	Trill	13.940051	-39.441390	41.656513	0
2139	Spectrogram 1	2	4084.462000	4084.530000	4000.000000	18000.000000	8000.000000	Trill	13.206143	-39.109718	34.108763	0
2140	Spectrogram 1	2	4084.618000	4084.692000	4000.000000	18000.000000	8000.000000	Trill	13.348811	-38.936308	38.982970	0
2141	Spectrogram 1	2	4084.774000	4084.842000	4000.000000	18000.000000	8000.000000	Trill	13.366028	-38.830116	41.347636	0
2142	Spectrogram 1	2	4084.912000	4084.986000	4000.000000	18000.000000	8000.000000	Trill	12.025554	-38.692477	40.798126	0
2143	Spectrogram 1	2	4099.306000	4099.362000	4000.000000	18000.000000	8000.000000	Trill	8.342229	-36.771656	37.345148	0
2144	Spectrogram 1	2	4131.068000	4131.130000	4000.000000	18000.000000	8000.000000	Trill	8.877137	-38.228513	32.215595	0
2145	Spectrogram 1	2	4137.398000	4137.460000	4000.000000	18000.000000	8000.000000	Trill	8.908266	-38.995157	30.786833	3
2146	Spectrogram 1	2	4147.766000	4147.858000	4000.000000	18000.000000	8000.000000	Trill	7.006268	-36.888743	38.601032	0
2147	Spectrogram 1	2	4153.004000	4153.180000	4000.000000	18000.000000	8000.000000	Trill	10.838758	-39.049659	40.529532	0
2148	Spectrogram 1	2	4153.490000	4153.636000	4000.000000	18000.000000	8000.000000	Trill	6.253540	-35.940414	36.562675	0
2149	Spectrogram 1	2	4159.598000	4159.666000	4000.000000	18000.000000	8000.000000	Trill	11.830262	-37.559608	51.592083	0
2150	Spectrogram 1	2	4159.736000	4159.816000	4000.000000	18000.000000	8000.000000	Trill	10.777441	-39.163511	36.026493	0
2151	Spectrogram 1	2	4159.898000	4159.954000	4000.000000	18000.000000	8000.000000	Trill	9.993369	-39.150053	31.894543	3
2152	Spectrogram 1	2	4160.036000	4160.092000	4000.000000	18000.000000	8000.000000	Trill	12.298623	-39.218620	39.201333	0
2153	Spectrogram 1	2	4160.216000	4160.266000	4000.000000	18000.000000	8000.000000	Trill	12.124582	-38.820612	35.245091	0
2154	Spectrogram 1	2	4160.540000	4160.590000	4000.000000	18000.000000	8000.000000	Trill	12.009536	-38.873618	36.110955	0
2155	Spectrogram 1	2	4160.720000	4160.788000	4000.000000	18000.000000	8000.000000	Trill	15.216615	-38.332689	49.739884	0
2156	Spectrogram 1	2	4160.912000	4160.968000	4000.000000	18000.000000	8000.000000	Trill	13.107162	-38.511943	38.197621	0
2157	Spectrogram 1	2	4162.652000	4162.726000	4000.000000	18000.000000	8000.000000	Trill	13.352015	-38.640386	38.226278	0
2158	Spectrogram 1	2	4162.826000	4162.882000	4000.000000	18000.000000	8000.000000	Trill	12.618736	-38.856146	37.477361	0
2159	Spectrogram 1	2	4166.216000	4166.314000	4000.000000	18000.000000	8000.000000	Trill	10.187108	-34.499489	53.945243	0
2160	Spectrogram 1	2	4171.568000	4171.684000	4000.000000	18000.000000	8000.000000	Trill	5.534509	-35.593481	32.912179	1
2161	Spectrogram 1	2	4181.570000	4181.680000	4000.000000	18000.000000	8000.000000	Trill	9.876422	-38.834008	34.120775	0
2162	Spectrogram 1	2	4224.918000	4224.992000	4000.000000	18000.000000	8000.000000	Trill	11.698069	-39.149786	32.683825	0
2163	Spectrogram 1	2	4225.056000	4225.118000	4000.000000	18000.000000	8000.000000	Trill	11.601207	-39.069667	38.964765	0
2164	Spectrogram 1	2	4225.188000	4225.256000	4000.000000	18000.000000	8000.000000	Trill	12.288291	-39.149790	35.206189	0
2165	Spectrogram 1	2	4225.326000	4225.406000	4000.000000	18000.000000	8000.000000	Trill	12.031715	-38.908678	34.194673	0
2166	Spectrogram 1	2	4225.476000	4225.550000	4000.000000	18000.000000	8000.000000	Trill	10.965371	-38.769658	34.086427	0
2167	Spectrogram 1	2	4225.620000	4225.694000	4000.000000	18000.000000	8000.000000	Trill	11.689399	-38.327046	38.380979	0
2168	Spectrogram 1	2	4225.770000	4225.856000	4000.000000	18000.000000	8000.000000	Trill	9.911653	-38.922968	30.017510	3
2169	Spectrogram 1	2	4226.094000	4226.174000	4000.000000	18000.000000	8000.000000	Trill	12.178007	-38.535825	34.657714	0
2170	Spectrogram 1	2	4226.262000	4226.330000	4000.000000	18000.000000	8000.000000	Trill	12.370417	-39.851617	30.172429	3
2171	Spectrogram 1	2	4228.008000	4228.076000	4000.000000	18000.000000	8000.000000	Trill	11.438355	-39.289074	30.988034	3
2172	Spectrogram 1	2	4228.284000	4228.346000	4000.000000	18000.000000	8000.000000	Trill	10.837438	-38.878134	32.448301	0
2173	Spectrogram 1	2	4228.422000	4228.478000	4000.000000	18000.000000	8000.000000	Trill	10.036911	-39.039762	36.167695	0
2174	Spectrogram 1	2	4229.484000	4229.564000	4000.000000	18000.000000	8000.000000	Trill	9.864220	-38.759558	31.069992	3
2175	Spectrogram 1	2	4229.628000	4229.714000	4000.000000	18000.000000	8000.000000	Trill	11.345581	-38.040322	35.802286	0
2176	Spectrogram 1	2	4229.784000	4229.870000	4000.000000	18000.000000	8000.000000	Trill	10.058097	-39.031564	30.913603	3
2177	Spectrogram 1	2	4229.952000	4230.020000	4000.000000	18000.000000	8000.000000	Trill	10.240451	-38.749619	32.093207	0
2178	Spectrogram 1	2	4230.090000	4230.176000	4000.000000	18000.000000	8000.000000	Trill	10.749970	-38.154626	35.096779	0
2179	Spectrogram 1	2	4230.258000	4230.338000	4000.000000	18000.000000	8000.000000	Trill	10.594599	-38.941997	35.605803	0
2180	Spectrogram 1	2	4230.414000	4230.494000	4000.000000	18000.000000	8000.000000	Trill	11.081578	-38.591859	35.433574	0
2181	Spectrogram 1	2	4230.750000	4230.824000	4000.000000	18000.000000	8000.000000	Trill	11.987100	-38.839070	31.364633	3
2182	Spectrogram 1	2	4230.966000	4231.034000	4000.000000	18000.000000	8000.000000	Trill	11.536750	-39.080630	32.822917	0
2183	Spectrogram 1	2	4231.608000	4231.670000	4000.000000	18000.000000	8000.000000	Trill	12.548398	-39.491842	34.263501	0
2184	Spectrogram 1	2	4232.562000	4232.660000	4000.000000	18000.000000	8000.000000	Trill	11.617328	-39.510635	32.496146	0
2185	Spectrogram 1	2	4232.856000	4232.936000	4000.000000	18000.000000	8000.000000	Trill	11.653978	-38.651390	32.631725	0
2186	Spectrogram 1	2	4233.312000	4233.380000	4000.000000	18000.000000	8000.000000	Trill	11.499500	-39.724531	33.556604	0
2187	Spectrogram 1	2	4233.660000	4233.716000	4000.000000	18000.000000	8000.000000	Trill	13.327969	-38.284333	52.308690	0
2188	Spectrogram 1	2	4235.472000	4235.552000	4000.000000	18000.000000	8000.000000	Trill	13.701146	-39.005758	33.037314	0
2189	Spectrogram 1	2	4236.768000	4236.818000	4000.000000	18000.000000	8000.000000	Trill	8.139868	-35.160333	48.265659	0
2190	Spectrogram 1	2	4239.270000	4239.326000	4000.000000	18000.000000	8000.000000	Trill	11.726888	-39.021838	34.107468	0
2191	Spectrogram 1	2	4241.190000	4241.246000	4000.000000	18000.000000	8000.000000	Trill	11.363417	-38.592150	35.387261	0
2192	Spectrogram 1	2	4243.044000	4243.124000	4000.000000	18000.000000	8000.000000	Trill	9.995604	-38.514566	31.308397	3
2193	Spectrogram 1	2	4268.322000	4268.366000	4000.000000	18000.000000	8000.000000	Trill	8.738616	-38.573354	40.342067	0
2194	Spectrogram 1	2	4283.550000	4283.780000	4000.000000	18000.000000	8000.000000	Trillphee	4.807968	-34.753121	37.927206	1
2195	Spectrogram 1	2	4294.080000	4294.196000	4000.000000	18000.000000	8000.000000	Trillphee	8.760356	-38.886265	38.111871	0
2196	Spectrogram 1	2	4295.424000	4295.636000	4000.000000	18000.000000	8000.000000	Trill	11.127890	-36.981672	45.792512	0
2197	Spectrogram 1	2	4300.078000	4300.152000	4000.000000	18000.000000	8000.000000	Trill	8.882299	-34.486351	41.690020	0
2198	Spectrogram 1	2	4300.312000	4300.434000	4000.000000	18000.000000	8000.000000	Trill	10.154670	-34.896790	52.213867	0
2199	Spectrogram 1	2	4327.246000	4327.326000	4000.000000	18000.000000	8000.000000	Trill	11.299516	-38.901510	33.932308	0
2200	Spectrogram 1	2	4340.164000	4340.430000	4000.000000	18000.000000	8000.000000	Trill	18.942338	-34.661581	73.837227	0
2201	Spectrogram 1	2	4340.578000	4340.856000	4000.000000	18000.000000	8000.000000	Trillphee	19.243002	-30.571245	103.985718	0
2202	Spectrogram 1	2	4340.992000	4341.564000	4000.000000	18000.000000	8000.000000	Phee	22.832533	-26.356213	133.320571	0
2203	Spectrogram 1	2	4341.742000	4341.930000	4000.000000	18000.000000	8000.000000	Trill	19.172142	-30.963944	76.329144	0
2204	Spectrogram 1	2	4344.016000	4344.138000	4000.000000	18000.000000	8000.000000	Trill	7.553829	-37.714858	39.957693	0
2205	Spectrogram 1	2	4346.242000	4346.322000	4000.000000	18000.000000	8000.000000	Trill	18.843548	-33.269521	90.559530	0
2206	Spectrogram 1	2	4346.572000	4346.658000	4000.000000	18000.000000	8000.000000	Trill	17.880655	-32.890361	85.205588	0
2207	Spectrogram 1	2	4346.746000	4346.838000	4000.000000	18000.000000	8000.000000	Trill	17.943242	-32.165959	74.957203	0
2208	Spectrogram 1	2	4347.484000	4347.864000	4000.000000	18000.000000	8000.000000	Trillphee	9.290022	-38.292981	37.165078	0
2209	Spectrogram 1	2	4349.824000	4349.922000	4000.000000	18000.000000	8000.000000	Trill	11.702439	-39.181621	33.816420	0
2210	Spectrogram 1	2	4350.712000	4350.786000	4000.000000	18000.000000	8000.000000	Trill	11.925000	-38.722747	42.790472	0
2211	Spectrogram 1	2	4352.800000	4352.856000	4000.000000	18000.000000	8000.000000	Trill	12.077454	-38.749455	37.561385	0
2212	Spectrogram 1	2	4353.424000	4353.504000	4000.000000	18000.000000	8000.000000	Trill	10.933357	-38.415249	35.070743	0
2213	Spectrogram 1	2	4353.592000	4353.672000	4000.000000	18000.000000	8000.000000	Trill	12.944729	-38.504294	36.374732	0
2214	Spectrogram 1	2	4353.766000	4353.816000	4000.000000	18000.000000	8000.000000	Trill	10.862913	-38.797972	31.942294	3
2215	Spectrogram 1	2	4353.898000	4353.960000	4000.000000	18000.000000	8000.000000	Trill	11.021047	-38.680417	40.431165	0
2216	Spectrogram 1	2	4354.036000	4354.116000	4000.000000	18000.000000	8000.000000	Trill	12.265369	-38.944296	35.331349	0
2217	Spectrogram 1	2	4354.186000	4354.260000	4000.000000	18000.000000	8000.000000	Trill	13.043537	-38.205468	41.288777	0
2218	Spectrogram 1	2	4399.510000	4399.536000	4000.000000	18000.000000	8000.000000	Trill	7.395046	-37.004911	43.798762	0
2219	Spectrogram 1	2	4433.090000	4433.200000	4000.000000	18000.000000	8000.000000	Trill	13.318783	-38.572050	37.239987	0
2220	Spectrogram 1	2	4433.258000	4433.326000	4000.000000	18000.000000	8000.000000	Trill	14.214828	-38.591025	34.775793	0
2221	Spectrogram 1	2	4433.444000	4433.524000	4000.000000	18000.000000	8000.000000	Trill	13.367882	-38.094227	42.086892	0
2222	Spectrogram 1	2	4433.594000	4433.668000	4000.000000	18000.000000	8000.000000	Trill	14.811022	-38.178068	40.043876	0
2223	Spectrogram 1	2	4433.738000	4433.800000	4000.000000	18000.000000	8000.000000	Trill	14.274091	-38.361373	40.973167	0
2224	Spectrogram 1	2	4433.864000	4433.938000	4000.000000	18000.000000	8000.000000	Trill	13.606669	-38.241261	43.889922	0
2225	Spectrogram 1	2	4434.014000	4434.082000	4000.000000	18000.000000	8000.000000	Trill	13.752280	-38.049816	42.575528	0
2226	Spectrogram 1	2	4434.158000	4434.238000	4000.000000	18000.000000	8000.000000	Trill	12.714147	-38.401331	32.875568	0
2227	Spectrogram 1	2	4434.296000	4434.370000	4000.000000	18000.000000	8000.000000	Trill	11.965003	-38.085772	39.596851	0
2228	Spectrogram 1	2	4434.464000	4434.526000	4000.000000	18000.000000	8000.000000	Trill	12.324803	-38.839161	38.031318	0
2229	Spectrogram 1	2	4434.644000	4434.712000	4000.000000	18000.000000	8000.000000	Trill	12.147702	-38.506371	38.127499	0
2230	Spectrogram 1	2	4434.830000	4434.916000	4000.000000	18000.000000	8000.000000	Trill	14.770521	-38.229785	40.645080	0
2231	Spectrogram 1	2	4435.010000	4435.084000	4000.000000	18000.000000	8000.000000	Trill	14.642341	-38.303103	42.225272	0
2232	Spectrogram 1	2	4435.178000	4435.306000	4000.000000	18000.000000	8000.000000	Trillphee	10.361865	-39.340678	30.088211	3
2233	Spectrogram 1	2	4435.376000	4435.486000	4000.000000	18000.000000	8000.000000	Trill	11.659350	-38.481179	33.328947	0
